,box,txt,score
0,"[[254.0, 42.0], [444.0, 42.0], [444.0, 56.0], [254.0, 56.0]]",题目：探索对话技术的未来,0.9405626654624939
1,"[[203.0, 83.0], [498.0, 83.0], [498.0, 99.0], [203.0, 99.0]]",时间地点：9月27日18：00东中院1-106,0.9227320551872253
2,"[[316.0, 123.0], [376.0, 125.0], [375.0, 143.0], [315.0, 140.0]]",主讲人：,0.9444260597229004
3,"[[41.0, 147.0], [656.0, 147.0], [656.0, 160.0], [41.0, 160.0]]",李航字节跳动科技有限公司A工智能实验室总监。ACL会士，IEEE会士，ACM杰出科学,0.9065132141113281
4,"[[42.0, 166.0], [655.0, 166.0], [655.0, 180.0], [42.0, 180.0]]",家。京都大学毕业，东京大学博士。曾就职于亚C公司中央研究所，任研究员：微软亚,0.9467085003852844
5,"[[39.0, 188.0], [658.0, 188.0], [658.0, 202.0], [39.0, 202.0]]",州研究院，任高级研究员与王任研究员；华为技术有限公司诺业方舟实验室，任首席科学,0.881241500377655
6,"[[85.0, 210.0], [601.0, 210.0], [601.0, 222.0], [85.0, 222.0]]",象与主任。主要研究方回自然语言处理、信息检索、机器学剂、数据挖掘。,0.8538530468940735
7,"[[325.0, 495.0], [363.0, 495.0], [363.0, 510.0], [325.0, 510.0]]",摘要：,0.932744026184082
8,"[[42.0, 515.0], [645.0, 515.0], [645.0, 529.0], [42.0, 529.0]]",这个讲座分两部分，在第一部分，我将介绍字节跳动AILab的研究成果。在第二部分，,0.9453309774398804
9,"[[39.0, 537.0], [658.0, 537.0], [658.0, 551.0], [39.0, 551.0]]",我将介绍开发自然语言对话技术的体会以及对技术未来发展的看法。首先，我会演示字节,0.9065800905227661
10,"[[43.0, 557.0], [654.0, 557.0], [654.0, 571.0], [43.0, 571.0]]",跳动开发的大力智能学灯。这个产品，基于对话等I技术，为小学生用户提供知识口,0.9034245610237122
11,"[[39.0, 578.0], [648.0, 578.0], [648.0, 591.0], [39.0, 591.0]]",答、作业批改、作业讲解等功能，自的是帮助他们更好地学划、掌握知识和技能。之后：,0.8754579424858093
12,"[[38.0, 599.0], [658.0, 599.0], [658.0, 613.0], [38.0, 613.0]]",我将讨论神经符号处理在对话系统中的重要作用，介绍我们开发的相关技术。最后，我将,0.9313330054283142
13,"[[199.0, 620.0], [490.0, 620.0], [490.0, 633.0], [199.0, 633.0]]",展望对话技术的未来的挑战和开放性可题。,0.8553757071495056
