,box,txt,score
0,"[[143.0, 56.0], [299.0, 56.0], [299.0, 98.0], [143.0, 98.0]]",上海文通大学,0.8964714407920837
1,"[[144.0, 96.0], [293.0, 96.0], [293.0, 110.0], [144.0, 110.0]]",SHANGHAI JIAO TONG UNIVERSITY,0.9359809756278992
2,"[[62.0, 151.0], [694.0, 152.0], [694.0, 174.0], [62.0, 173.0]]",EfficientTDNN: Efficient Architecture Search for,0.9466507434844971
3,"[[171.0, 189.0], [585.0, 187.0], [585.0, 210.0], [171.0, 212.0]]",Speaker Recognition in the Wild,0.9455910325050354
4,"[[316.0, 266.0], [529.0, 265.0], [529.0, 286.0], [316.0, 287.0]]",Speaker：王瑞，同济大学,0.936468780040741
5,"[[317.0, 304.0], [583.0, 304.0], [583.0, 319.0], [317.0, 319.0]]",Time:09:00-11:00May12th.2021,0.9387564063072205
6,"[[317.0, 339.0], [537.0, 339.0], [537.0, 354.0], [317.0, 354.0]]",Venue:Room412.SEIEE-3,0.8964210748672485
7,"[[316.0, 373.0], [464.0, 373.0], [464.0, 389.0], [316.0, 389.0]]",Host: Prof. Kai Yu,0.9196293354034424
8,"[[118.0, 447.0], [198.0, 447.0], [198.0, 463.0], [118.0, 463.0]]",Abstract:,0.9670764207839966
9,"[[137.0, 468.0], [655.0, 468.0], [655.0, 484.0], [137.0, 484.0]]",Rui Wang is curently pursuing the Ph.D. degree in computer science and technology from Tongji University,0.9257945418357849
10,"[[116.0, 487.0], [655.0, 487.0], [655.0, 501.0], [116.0, 501.0]]",He received B.S. and M.S. degrees in mechanical design manufacture and automation and measurement technol-,0.9248335957527161
11,"[[115.0, 505.0], [656.0, 503.0], [656.0, 522.0], [115.0, 523.0]]","ogy and instruments fom Zhejiang Sci-Tech University, respectively. His curent research interests focus on au",0.9027745723724365
12,"[[115.0, 527.0], [444.0, 527.0], [444.0, 541.0], [115.0, 541.0]]",tomatic speaker recognition systems and neural architecture search.,0.9282770156860352
13,"[[137.0, 545.0], [656.0, 545.0], [656.0, 560.0], [137.0, 560.0]]","This tallk presents a novel neural architecture search method for speaker recognition, called EfficientTDNN",0.9328242540359497
14,"[[117.0, 564.0], [656.0, 564.0], [656.0, 580.0], [117.0, 580.0]]",The proposed EfficientTDNN aims to design efficient architectures that reduce storage and computation con-,0.9321323037147522
15,"[[116.0, 585.0], [657.0, 585.0], [657.0, 600.0], [116.0, 600.0]]",straints while maintaining recognition accuracy. A novel search space borrowed from time-delay neural networks,0.9416543245315552
16,"[[115.0, 603.0], [655.0, 603.0], [655.0, 618.0], [115.0, 618.0]]","is developed in EfficientTDNN and supports model scaling in network depth, kemel size, and layer width. Effi-",0.9450237154960632
17,"[[116.0, 622.0], [616.0, 623.0], [616.0, 638.0], [116.0, 637.0]]",cientTDNN provides a practical solution for deploying speech processing applications on edge devices.,0.9290065765380859
18,"[[137.0, 643.0], [656.0, 643.0], [656.0, 657.0], [137.0, 657.0]]","The manuscript has been submitted to IEEE Transactions on Infomations Forensics and Security on 20th,",0.9370325803756714
19,"[[116.0, 660.0], [433.0, 661.0], [433.0, 677.0], [116.0, 676.0]]","April, 2021. Access to the report at arXiv. Feel free for questions.",0.9533175230026245
20,"[[116.0, 691.0], [155.0, 691.0], [155.0, 707.0], [116.0, 707.0]]",Bio:,0.9577071666717529
21,"[[144.0, 717.0], [657.0, 717.0], [657.0, 731.0], [144.0, 731.0]]",王瑞，目前在同济大学攻读计算机科学与技术学科的博士学位。他从浙江理工大学的机械设计制,0.9427236914634705
22,"[[117.0, 735.0], [655.0, 735.0], [655.0, 750.0], [117.0, 750.0]]",造及其自动化专业和测试计量技术及仪器取得学士学位与硕土学位。他目前的研究方向是自动说话人,0.9474506378173828
23,"[[117.0, 755.0], [278.0, 755.0], [278.0, 770.0], [117.0, 770.0]]",识别系统、神经网络结构搜索。,0.989014208316803
24,"[[142.0, 775.0], [656.0, 775.0], [656.0, 789.0], [142.0, 789.0]]",此次报告分享说话人识别任务上的神经网路结构搜索技术EfficientTDNN。该方法旨在设计高效的,0.9422391653060913
25,"[[118.0, 796.0], [655.0, 796.0], [655.0, 807.0], [118.0, 807.0]]",网络结构，在确保识别准确率的前提下降低模型所需的资源约束。它设计了一种以时延神经网络为基,0.8686172962188721
26,"[[117.0, 814.0], [657.0, 814.0], [657.0, 828.0], [117.0, 828.0]]",础的搜索空间，支持网络结构在网络深度、卷积核大小和网络宽度上的尺寸缩放。EfficientTDNN提供,0.964024543762207
27,"[[125.0, 835.0], [375.0, 835.0], [375.0, 846.0], [125.0, 846.0]]",十种面向语音处理的自动化网络结构搜索方案,0.9693811535835266
28,"[[384.0, 834.0], [656.0, 834.0], [656.0, 848.0], [384.0, 848.0]]",为智能语音服务在边缘设备的部署提供了有效的解,0.9520429968833923
29,"[[117.0, 854.0], [155.0, 854.0], [155.0, 866.0], [117.0, 866.0]]",决方案,0.9840419292449951
30,"[[140.0, 871.0], [647.0, 871.0], [647.0, 886.0], [140.0, 886.0]]",报告的论文稿件已提交到IEEETransactionsonInformationsForensicsandSecurity(2021.04.20)）,0.9298349618911743
31,"[[117.0, 892.0], [201.0, 892.0], [201.0, 904.0], [117.0, 904.0]]",已在arXiv公开。,0.9534592628479004
32,"[[203.0, 893.0], [351.0, 893.0], [351.0, 904.0], [203.0, 904.0]]",期待大家的专业建设与看法,0.911808967590332
