,box,txt,score
0,"[[188.0, 70.0], [430.0, 70.0], [430.0, 127.0], [188.0, 127.0]]",上海交通大学,0.849820613861084
1,"[[594.0, 87.0], [917.0, 87.0], [917.0, 118.0], [594.0, 118.0]]",电子信息与电气工程学院,0.9079797267913818
2,"[[942.0, 96.0], [1102.0, 100.0], [1101.0, 139.0], [941.0, 134.0]]",学术报告,0.9652144908905029
3,"[[186.0, 129.0], [424.0, 129.0], [424.0, 153.0], [186.0, 153.0]]",SHANGHAI JIAO TONG UNIVERSITY,0.9042218923568726
4,"[[943.0, 175.0], [993.0, 175.0], [993.0, 214.0], [943.0, 214.0]]",系,0.9931160807609558
5,"[[1054.0, 175.0], [1103.0, 175.0], [1103.0, 212.0], [1054.0, 212.0]]",列,0.9781700968742371
6,"[[114.0, 208.0], [836.0, 208.0], [836.0, 245.0], [114.0, 245.0]]",Privacy Risks of Machine Learning Models,0.9483711123466492
7,"[[358.0, 286.0], [712.0, 290.0], [712.0, 321.0], [358.0, 317.0]]","Presenter: Dr. Yang, Zhang",0.9614465236663818
8,"[[500.0, 328.0], [821.0, 330.0], [821.0, 362.0], [500.0, 360.0]]","Research Group Leaner,",0.9274358749389648
9,"[[502.0, 369.0], [1091.0, 371.0], [1091.0, 402.0], [502.0, 400.0]]","The Helmholtz Center for Information Security,",0.9160705208778381
10,"[[502.0, 408.0], [823.0, 412.0], [823.0, 443.0], [502.0, 439.0]]","Saarbruecken, Germany,",0.9758157730102539
11,"[[358.0, 448.0], [895.0, 450.0], [895.0, 482.0], [358.0, 480.0]]","Talk Time: Friday, July 19, 2019, 10:00am",0.9426267743110657
12,"[[362.0, 494.0], [659.0, 494.0], [659.0, 520.0], [362.0, 520.0]]",Location:SEIEE3-412,0.880861759185791
13,"[[362.0, 535.0], [509.0, 535.0], [509.0, 561.0], [362.0, 561.0]]",Abstract:,0.9597106575965881
14,"[[413.0, 576.0], [1120.0, 576.0], [1120.0, 601.0], [413.0, 601.0]]",Machinelearninghaswitnessedtremendousprogress,0.9689193964004517
15,"[[362.0, 614.0], [1122.0, 614.0], [1122.0, 646.0], [362.0, 646.0]]",during the past decade. While keeping on improving our life,0.9506377577781677
16,"[[61.0, 657.0], [1122.0, 657.0], [1122.0, 683.0], [61.0, 683.0]]","quality,machinelearning models may raise severe concerns towards people's",0.9175432920455933
17,"[[61.0, 697.0], [1120.0, 697.0], [1120.0, 723.0], [61.0, 723.0]]","privacy.Inthistalk,Iwillcoverourrecentworkonassessingprivacyrisksstemming",0.9560269713401794
