,box,txt,score
0,"[[121.0, 41.0], [241.0, 41.0], [241.0, 72.0], [121.0, 72.0]]",上海交通大学,0.9429885745048523
1,"[[123.0, 71.0], [235.0, 71.0], [235.0, 80.0], [123.0, 80.0]]",SHANGHALTIAOTONGUNTVERSIT,0.8603259325027466
2,"[[112.0, 130.0], [491.0, 130.0], [491.0, 160.0], [112.0, 160.0]]",GPU架构演化与并行计算,0.9886095523834229
3,"[[241.0, 224.0], [404.0, 225.0], [404.0, 244.0], [241.0, 243.0]]",Speaker：洪洲Mike Hong,0.8691800832748413
4,"[[303.0, 252.0], [485.0, 251.0], [485.0, 268.0], [303.0, 269.0]]",壁仞科技联合创始人、CTO,0.9759158492088318
5,"[[243.0, 280.0], [512.0, 280.0], [512.0, 294.0], [243.0, 294.0]]",Time:2021年5月11日（周二）14:00-15:00,0.8825528025627136
6,"[[241.0, 304.0], [445.0, 305.0], [445.0, 322.0], [241.0, 321.0]]",Venue：交大电院3-200号报告厅,0.9110018014907837
7,"[[242.0, 333.0], [446.0, 333.0], [446.0, 347.0], [242.0, 347.0]]",Host：蒋力，副教授，计算机系,0.9312493205070496
8,"[[102.0, 421.0], [164.0, 421.0], [164.0, 434.0], [102.0, 434.0]]",Abstract:,0.9948165416717529
9,"[[103.0, 447.0], [518.0, 447.0], [518.0, 461.0], [103.0, 461.0]]",并行计算（ParallelComputing）是加速超算和智能超算的基本策略。本,0.9373703002929688
10,"[[102.0, 472.0], [518.0, 472.0], [518.0, 484.0], [102.0, 484.0]]",讲座将从分析各类并行计算模式与超算算法人手，解释GPU在加速计算,0.9495097994804382
11,"[[103.0, 494.0], [467.0, 494.0], [467.0, 508.0], [103.0, 508.0]]",方面起到了哪些重要作用，同时也将探讨GPU架构优化的方向。,0.9432358145713806
12,"[[101.0, 540.0], [130.0, 540.0], [130.0, 555.0], [101.0, 555.0]]",Bio :,0.9422098398208618
13,"[[102.0, 569.0], [519.0, 569.0], [519.0, 582.0], [102.0, 582.0]]",洪洲从事GPU架构设计近三十年，是国际知名的芯片设计专家。曾任S3,0.9500628113746643
14,"[[101.0, 591.0], [518.0, 591.0], [518.0, 605.0], [101.0, 605.0]]",Graphics首席架构师、NVIDIATesla首席架构师兼GPU团队负责人、华,0.9675891995429993
15,"[[102.0, 615.0], [518.0, 615.0], [518.0, 628.0], [102.0, 628.0]]",为海思首席架构师。拥有50多项美国专利，其中纹理压缩专利定义了所,0.9253060221672058
16,"[[102.0, 638.0], [292.0, 638.0], [292.0, 652.0], [102.0, 652.0]]",有PC、Mac和游戏机的工业标准,0.942589282989502
