,box,txt,score
0,"[[190.0, 70.0], [430.0, 70.0], [430.0, 127.0], [190.0, 127.0]]",上海交通大学,0.9063814282417297
1,"[[594.0, 87.0], [917.0, 87.0], [917.0, 118.0], [594.0, 118.0]]",电子信息与电气工程学院,0.9530168771743774
2,"[[942.0, 94.0], [1102.0, 98.0], [1101.0, 137.0], [941.0, 133.0]]",学术报告,0.9830703139305115
3,"[[185.0, 129.0], [426.0, 129.0], [426.0, 153.0], [185.0, 153.0]]",SHANGHAI JIAO TONG UNIVERSITY,0.9726530909538269
4,"[[629.0, 120.0], [915.0, 120.0], [915.0, 138.0], [629.0, 138.0]]",olof Electronic Informationand Electrical Engineering,0.9066339731216431
5,"[[943.0, 175.0], [995.0, 175.0], [995.0, 214.0], [943.0, 214.0]]",系,0.99241042137146
6,"[[1054.0, 177.0], [1103.0, 177.0], [1103.0, 210.0], [1054.0, 210.0]]",列,0.8509456515312195
7,"[[163.0, 194.0], [799.0, 199.0], [799.0, 244.0], [162.0, 238.0]]",Smart Grid Intelligence,0.9530574083328247
8,"[[323.0, 279.0], [797.0, 279.0], [797.0, 304.0], [323.0, 304.0]]","Speaker:Prof, Ganesh KumarVenayagamoorthy",0.9374910593032837
9,"[[323.0, 310.0], [598.0, 310.0], [598.0, 334.0], [323.0, 334.0]]","Time:10:30Dec 10,2019",0.9071053862571716
10,"[[321.0, 338.0], [596.0, 336.0], [596.0, 362.0], [321.0, 363.0]]","Venue:Room414,SEIEE-3",0.908544659614563
11,"[[320.0, 361.0], [574.0, 365.0], [574.0, 397.0], [319.0, 393.0]]",Inviter: Prof. LU Baoliang,0.9748420119285583
12,"[[327.0, 402.0], [460.0, 406.0], [459.0, 432.0], [326.0, 428.0]]",Abstract:,0.9991098046302795
13,"[[328.0, 439.0], [1124.0, 439.0], [1124.0, 463.0], [328.0, 463.0]]","The modern power and energy system, referred to as the‘smart grid'is a growing",0.9138373136520386
14,"[[321.0, 469.0], [1122.0, 469.0], [1122.0, 493.0], [321.0, 493.0]]",complex system.Its operations and control require intelligence to efficiently maximize,0.9248173832893372
15,"[[321.0, 498.0], [1122.0, 498.0], [1122.0, 522.0], [321.0, 522.0]]",the utilization of variable power and energy sources (including renewable energy,0.8986688852310181
16,"[[321.0, 526.0], [1124.0, 526.0], [1124.0, 550.0], [321.0, 550.0]]","sources) and manage the challenges of bidirectional power flows, uncertainties in",0.9254171848297119
17,"[[321.0, 552.0], [1124.0, 553.0], [1124.0, 579.0], [321.0, 577.0]]","forecasting and real-time availability of generation, loads, energy storage and other",0.9464542269706726
18,"[[59.0, 583.0], [1122.0, 583.0], [1122.0, 607.0], [59.0, 607.0]]",operational resources.This keynote address will define smart grid intelligence.The potentials and promises of,0.9228589534759521
