,box,txt,score
0,"[[664.0, 257.0], [2507.0, 252.0], [2507.0, 359.0], [665.0, 363.0]]",北京大学电子学系前沿学术论坛,0.9226773381233215
1,"[[2117.0, 492.0], [2512.0, 492.0], [2512.0, 616.0], [2117.0, 616.0]]",第10期,0.9144529700279236
2,"[[261.0, 806.0], [2574.0, 806.0], [2574.0, 952.0], [261.0, 952.0]]",合成孔径雷达微波视觉三维成像,0.9047618508338928
3,"[[992.0, 1280.0], [1732.0, 1280.0], [1732.0, 1386.0], [992.0, 1386.0]]",丁赤飚研究员,0.8948975205421448
4,"[[1019.0, 1506.0], [2326.0, 1506.0], [2326.0, 1568.0], [1019.0, 1568.0]]",时间：2021年6月11日（周五）14：00-16：00,0.5890942811965942
5,"[[1023.0, 1612.0], [2162.0, 1612.0], [2162.0, 1670.0], [1023.0, 1670.0]]",地点：北京大学理科二号楼2736报告厅,0.9087071418762207
6,"[[1005.0, 1719.0], [1860.0, 1709.0], [1861.0, 1785.0], [1006.0, 1794.0]]",①联系人：冯梅萍教授级高工,0.9098538756370544
7,"[[1355.0, 1834.0], [2135.0, 1834.0], [2135.0, 1896.0], [1355.0, 1896.0]]",feng.meiping@pku.edu.cn,0.9676420092582703
8,"[[341.0, 2051.0], [709.0, 2051.0], [709.0, 2144.0], [341.0, 2144.0]]",报告摘要,0.9949503540992737
9,"[[354.0, 2219.0], [2543.0, 2219.0], [2543.0, 2277.0], [354.0, 2277.0]]",合成孔径雷达（SAR）可以全天时、全天候获取地面高分辨率影像，广泛应用于,0.9427187442779541
10,"[[350.0, 2308.0], [2543.0, 2308.0], [2543.0, 2365.0], [350.0, 2365.0]]",测绘、资源、环境、减灾和国防安全等领域。传统SAR是二维成像系统，SAR三,0.9539384841918945
11,"[[346.0, 2392.0], [2498.0, 2396.0], [2498.0, 2458.0], [345.0, 2454.0]]",维成像是当前国际雷达领域的前沿研究方向。本报告将简要介绍SAR成像原理，,0.9489485621452332
12,"[[350.0, 2489.0], [2543.0, 2489.0], [2543.0, 2547.0], [350.0, 2547.0]]",分析当前SAR三维成像技术体制的特点和面临的挑战，提出“SAR微波视觉三维成,0.9446128010749817
13,"[[341.0, 2573.0], [2498.0, 2578.0], [2498.0, 2640.0], [341.0, 2635.0]]",像”的概念，力图将计算电磁学、计算机视觉和雷达信号处理三大学科有机结合，,0.9735196232795715
14,"[[350.0, 2666.0], [2543.0, 2666.0], [2543.0, 2728.0], [350.0, 2728.0]]",为SAR三维成像开辟新的技术途径。阐述SAR微波视觉三维成像的关键科学问题,0.9465686678886414
15,"[[341.0, 2755.0], [877.0, 2760.0], [877.0, 2822.0], [341.0, 2817.0]]",和阶段性研究进展。,0.9633892774581909
16,"[[354.0, 2923.0], [753.0, 2923.0], [753.0, 3003.0], [354.0, 3003.0]]",报告人简介,0.9503626823425293
17,"[[354.0, 3078.0], [2543.0, 3078.0], [2543.0, 3140.0], [354.0, 3140.0]]",丁赤飚，中国科学院空天信息创新研究院副院长、微波成像技术国家重点实验室,0.9182525873184204
18,"[[354.0, 3171.0], [2543.0, 3171.0], [2543.0, 3233.0], [354.0, 3233.0]]",主任，《雷达学报》主编。主要从事新体制SAR技术研究，在SAR高分辨率、干,0.9638437628746033
19,"[[346.0, 3264.0], [2543.0, 3264.0], [2543.0, 3322.0], [346.0, 3322.0]]",涉、三维成像理论和系统技术方面取得多项创新成果，获国家科技进步一等奖2,0.9452869892120361
20,"[[346.0, 3353.0], [2543.0, 3353.0], [2543.0, 3410.0], [346.0, 3410.0]]",项（排1、2）、国家技术发明二等奖1项（排1）、中国科学院杰出成就奖。授,0.940316915512085
21,"[[350.0, 3441.0], [2547.0, 3441.0], [2547.0, 3499.0], [350.0, 3499.0]]",权国家发明专利59项，出版专著3部，发表论文200余篇，主持制定我国牵头的,0.9560604691505432
22,"[[346.0, 3530.0], [926.0, 3530.0], [926.0, 3592.0], [346.0, 3592.0]]",第一个SAR国际标准。,0.9376115798950195
23,"[[354.0, 3738.0], [1887.0, 3738.0], [1887.0, 3840.0], [354.0, 3840.0]]",欢迎各位老师、同学参加！,0.8574643135070801
24,"[[1085.0, 4075.0], [2290.0, 4075.0], [2290.0, 4132.0], [1085.0, 4132.0]]",关注电子学系微信公众号，了解更多讲座信息！,0.9667368531227112
