,box,txt,score
0,"[[669.0, 261.0], [2507.0, 261.0], [2507.0, 363.0], [669.0, 363.0]]",北京大学电子学系前沿学术论坛,0.93775874376297
1,"[[2117.0, 492.0], [2512.0, 492.0], [2512.0, 616.0], [2117.0, 616.0]]",第16期,0.9400439858436584
2,"[[111.0, 815.0], [2711.0, 815.0], [2711.0, 948.0], [111.0, 948.0]]",基于高性能激光器与非线性器件的光子芯片技术,0.9853150248527527
3,"[[992.0, 1351.0], [1900.0, 1351.0], [1900.0, 1457.0], [992.0, 1457.0]]",常林特聘研究员,0.9931151270866394
4,"[[1014.0, 1603.0], [2383.0, 1603.0], [2383.0, 1665.0], [1014.0, 1665.0]]",①时间：2021年10月29日（周五）14:00-16:00,0.9430189728736877
5,"[[1023.0, 1710.0], [2166.0, 1710.0], [2166.0, 1772.0], [1023.0, 1772.0]]",9地点：北京大学理科二号楼2736报告厅,0.936188817024231
6,"[[1014.0, 1820.0], [2392.0, 1820.0], [2392.0, 1882.0], [1014.0, 1882.0]]",?联系人：郑鸿丹zhenghongdan@pku.edu.cn,0.9354621767997742
7,"[[346.0, 2055.0], [704.0, 2055.0], [704.0, 2135.0], [346.0, 2135.0]]",报告摘要,0.9549069404602051
8,"[[354.0, 2206.0], [2538.0, 2206.0], [2538.0, 2263.0], [354.0, 2263.0]]",光子芯片技术由于其在性能和规模化生产上的巨大优势，已被公认为下一代芯片产,0.9649008512496948
9,"[[354.0, 2290.0], [2543.0, 2290.0], [2543.0, 2347.0], [354.0, 2347.0]]",业和信息革命的核心技术之一。然而，目前主流的基于纯硅的光子芯片，由于受到,0.9383984804153442
10,"[[346.0, 2365.0], [2543.0, 2370.0], [2543.0, 2432.0], [345.0, 2427.0]]",发光和频率混合功能的制约，其性能和应用范围均有着很大的局限性。本次报告将,0.9516879320144653
11,"[[350.0, 2454.0], [2543.0, 2454.0], [2543.0, 2511.0], [350.0, 2511.0]]",围绕集成高性能激光器和非线性器件这一主线，来探讨支撑下一代光子芯片的关键,0.9187014698982239
12,"[[346.0, 2538.0], [2543.0, 2538.0], [2543.0, 2595.0], [346.0, 2595.0]]",技术。将介绍多种低损耗、高非线性的材料平台，以及在这些平台上实现的激光器,0.9659193754196167
13,"[[350.0, 2622.0], [2543.0, 2622.0], [2543.0, 2680.0], [350.0, 2680.0]]",与非线性器件的集成。在系统应用层面，将展示基于光子芯片的超高精度的光频合,0.9462864398956299
14,"[[350.0, 2702.0], [2543.0, 2702.0], [2543.0, 2759.0], [350.0, 2759.0]]",成器和光学原子钟。同时，也将介绍相关产业化方向的进展和发展趋势，探讨未来,0.9515491127967834
15,"[[341.0, 2786.0], [2042.0, 2786.0], [2042.0, 2848.0], [341.0, 2848.0]]",光子芯片在通信、人工智能、量子信息和激光雷达等方向的应用。,0.9545167684555054
16,"[[354.0, 2897.0], [753.0, 2897.0], [753.0, 2976.0], [354.0, 2976.0]]",报告人简介,0.9685218930244446
17,"[[350.0, 3030.0], [2543.0, 3030.0], [2543.0, 3092.0], [350.0, 3092.0]]",常林，北京大学电子学系特聘研究员、助理教授、博士生导师，在光子芯片领域长,0.9389543533325195
18,"[[350.0, 3114.0], [2538.0, 3114.0], [2538.0, 3171.0], [350.0, 3171.0]]",期从事研究工作，研究方向涵盖集成非线性光子器件，集成激光器，集成量子光学,0.9809653162956238
19,"[[350.0, 3198.0], [2538.0, 3198.0], [2538.0, 3255.0], [350.0, 3255.0]]",等。在微腔光频梳，窄线宽激光器，量子集成光路等方向多次取得重要成果。以第,0.9429904222488403
20,"[[341.0, 3273.0], [2538.0, 3278.0], [2538.0, 3340.0], [341.0, 3335.0]]",一\通讯作者在 Nature、 Nature Photonics、Nature Communications、PRL,0.9077681303024292
21,"[[350.0, 3362.0], [2538.0, 3362.0], [2538.0, 3424.0], [350.0, 3424.0]]",Quantum、Optica等期刊上发表文章二十余篇。在CLEO、IPC、ACP等顶级国际会,0.9341225624084473
22,"[[350.0, 3446.0], [2543.0, 3446.0], [2543.0, 3503.0], [350.0, 3503.0]]",议上做特邀报告十余次。担任Nature、Nature Photonics、Nature Communi-cation,0.9245817065238953
23,"[[350.0, 3526.0], [2543.0, 3526.0], [2543.0, 3588.0], [350.0, 3588.0]]",等期刊审稿人。成果多次被 Physics world、IEEE spectrum、Optics & Photonics,0.9373159408569336
24,"[[341.0, 3610.0], [1298.0, 3605.0], [1298.0, 3667.0], [341.0, 3672.0]]",News、DeepTech等知名媒体报道。,0.9500244855880737
25,"[[359.0, 3800.0], [1887.0, 3800.0], [1887.0, 3889.0], [359.0, 3889.0]]",欢迎各值老师、同学参加！,0.9120038151741028
26,"[[1085.0, 4075.0], [2286.0, 4075.0], [2286.0, 4132.0], [1085.0, 4132.0]]",关注电子学系微信公众号，了解更多讲座信息！,0.9631066918373108
