,box,txt,score
0,"[[664.0, 257.0], [2507.0, 252.0], [2507.0, 359.0], [665.0, 363.0]]",北京大学电子学系前沿学术论坛,0.9537559151649475
1,"[[2117.0, 487.0], [2512.0, 487.0], [2512.0, 616.0], [2117.0, 616.0]]",第17期,0.9641092419624329
2,"[[447.0, 797.0], [2361.0, 797.0], [2361.0, 961.0], [447.0, 961.0]]",媒体数据内容安全,0.9441816806793213
3,"[[988.0, 1346.0], [1524.0, 1346.0], [1524.0, 1457.0], [988.0, 1457.0]]",赵耀教授,0.8704833984375
4,"[[1005.0, 1595.0], [2347.0, 1585.0], [2348.0, 1661.0], [1006.0, 1670.0]]",时间：2021年11月5日（周五）14:00-16:00,0.9438601732254028
5,"[[1023.0, 1710.0], [2162.0, 1710.0], [2162.0, 1772.0], [1023.0, 1772.0]]",O地点：北京大学理科二号楼2736报告厅,0.9293177723884583
6,"[[1014.0, 1820.0], [2153.0, 1820.0], [2153.0, 1882.0], [1014.0, 1882.0]]",①联系人：王兴军xjwang@pku.edu.cn,0.9221513271331787
7,"[[346.0, 2064.0], [704.0, 2064.0], [704.0, 2144.0], [346.0, 2144.0]]",报告摘要,0.9453770518302917
8,"[[346.0, 2201.0], [2596.0, 2206.0], [2596.0, 2268.0], [345.0, 2263.0]]",数字媒体的完美拷贝特性使其版权问题凸显，随着photoshop等图像编辑工具的广泛,0.9760279059410095
9,"[[350.0, 2285.0], [2591.0, 2290.0], [2591.0, 2352.0], [350.0, 2347.0]]",应用，特别是近年来deepfake等Al换脸工具的出现，又使其内容很容易被篡改，媒体,0.9521493315696716
10,"[[350.0, 2374.0], [2596.0, 2374.0], [2596.0, 2432.0], [350.0, 2432.0]]",内容的安全发发可危。可逆信息隐藏技术是一种能将秘密信息隐藏在媒体数据中以实,0.93970787525177
11,"[[346.0, 2449.0], [2596.0, 2454.0], [2596.0, 2516.0], [345.0, 2511.0]]",现信息的秘密通信、版权和内容真实性认证等目的，并可以在提取秘密信息后恢复原,0.990060567855835
12,"[[350.0, 2538.0], [2596.0, 2538.0], [2596.0, 2595.0], [350.0, 2595.0]]",始载体的一类信息隐藏技术，该技术得到了国内外学者的广泛关注。本报告将介绍可,0.9235131740570068
13,"[[350.0, 2622.0], [2596.0, 2622.0], [2596.0, 2680.0], [350.0, 2680.0]]",逆信息隐藏的基本概念，回顾其典型的嵌入方法，并详细介绍本实验室最近的相关成,0.9613733291625977
14,"[[332.0, 2697.0], [2556.0, 2693.0], [2556.0, 2768.0], [332.0, 2773.0]]","果（Pairwise PEE,Adaptive Pairwise PEE，基于多直方图的JPEG域可逆水印技术）。",0.9494470357894897
15,"[[350.0, 2826.0], [757.0, 2826.0], [757.0, 2919.0], [350.0, 2919.0]]",报告人简介,0.8894983530044556
16,"[[354.0, 2959.0], [2596.0, 2959.0], [2596.0, 3021.0], [354.0, 3021.0]]",赵耀，长江学者特聘教授、国家杰出青年科学基金获得者、万人计划科技创新领军人,0.9874914884567261
17,"[[350.0, 3043.0], [2596.0, 3043.0], [2596.0, 3105.0], [350.0, 3105.0]]",才。现任北京交通大学信息科学研究所所长，“现代信息科学与网络技术”北京市重,0.9317091107368469
18,"[[350.0, 3127.0], [2596.0, 3127.0], [2596.0, 3185.0], [350.0, 3185.0]]",点实验室主任。研究领域为数字媒体信息处理与智能分析，包括图像\视频压缩，数媒,0.9356600046157837
19,"[[350.0, 3211.0], [2591.0, 3211.0], [2591.0, 3269.0], [350.0, 3269.0]]",体内容安全，媒体内容分析与理解，人工智能等。主持了国家重点研发计划、973计,0.9477447867393494
20,"[[350.0, 3286.0], [2591.0, 3286.0], [2591.0, 3348.0], [350.0, 3348.0]]",划等课题30余项。在包括IEEETrans.等国内外期刊、会议上发表论文200余篇。作为,0.9413920044898987
21,"[[350.0, 3375.0], [2591.0, 3375.0], [2591.0, 3433.0], [350.0, 3433.0]]",第一完成人获北京市科学技术奖一等奖等省部级奖励4项。指导的博士生7人获北京市,0.9657556414604187
22,"[[341.0, 3450.0], [2556.0, 3459.0], [2556.0, 3521.0], [341.0, 3512.0]]",和中国计算机学会优秀博士论文奖。受邀担任了IEEE Transactions on Cybernetics、,0.9303538203239441
23,"[[350.0, 3539.0], [2596.0, 3539.0], [2596.0, 3601.0], [350.0, 3601.0]]",IEEE Transactions on Circuits and Systems for Video Technology等多个国际杂志编,0.9322207570075989
24,"[[341.0, 3623.0], [2520.0, 3619.0], [2521.0, 3681.0], [341.0, 3685.0]]",委。国务院学科评议组成员，科技部重点研发计划云计算与大数据专项总体组专家。,0.9514884948730469
25,"[[354.0, 3791.0], [1887.0, 3791.0], [1887.0, 3893.0], [354.0, 3893.0]]",欢迎各位老师、同学参加！,0.8346726298332214
26,"[[1081.0, 4075.0], [2286.0, 4075.0], [2286.0, 4132.0], [1081.0, 4132.0]]",关注电子学系微信公众号，了解更多讲座信息！,0.9340419769287109
