,box,txt,score
0,"[[664.0, 257.0], [2507.0, 252.0], [2507.0, 359.0], [665.0, 363.0]]",北京大学电子学系前沿学术论坛,0.9564030766487122
1,"[[2184.0, 487.0], [2516.0, 487.0], [2516.0, 620.0], [2184.0, 620.0]]",第7期,0.9940305352210999
2,"[[200.0, 806.0], [2645.0, 811.0], [2644.0, 948.0], [199.0, 943.0]]",国际基本单位常数化和中国计量院的应对研究,0.9547914266586304
3,"[[342.0, 1217.0], [874.0, 1317.0], [836.0, 1516.0], [305.0, 1416.0]]",精测试,0.8429672122001648
4,"[[979.0, 1276.0], [1666.0, 1276.0], [1666.0, 1395.0], [979.0, 1395.0]]",李天初院士,0.9141721725463867
5,"[[975.0, 1506.0], [2281.0, 1506.0], [2281.0, 1568.0], [975.0, 1568.0]]",①时间：2021年5月21日（周五）14:00-16:00,0.939235270023346
6,"[[979.0, 1617.0], [2122.0, 1617.0], [2122.0, 1679.0], [979.0, 1679.0]]",9地点：北京大学理科二号楼2736报告厅,0.9291850924491882
7,"[[970.0, 1723.0], [2255.0, 1723.0], [2255.0, 1785.0], [970.0, 1785.0]]",?邀请人：陈景标教授jbchen@pku.edu.cn,0.9347015023231506
8,"[[341.0, 1967.0], [682.0, 1967.0], [682.0, 2046.0], [341.0, 2046.0]]",报告摘要,0.9979127645492554
9,"[[359.0, 2153.0], [2507.0, 2153.0], [2507.0, 2215.0], [359.0, 2215.0]]",介绍国际单位制(SI)七个基本单位中时间单位秒(s)，长度单位米(m)的量,0.9123533368110657
10,"[[359.0, 2263.0], [2507.0, 2263.0], [2507.0, 2325.0], [359.0, 2325.0]]",子化-常数化演变理念，以中国计量院的研究为例说明它们的复现方法和,0.965378999710083
11,"[[354.0, 2378.0], [2507.0, 2378.0], [2507.0, 2436.0], [354.0, 2436.0]]",发展趋势。简要介绍2018年第16届国际计量大会（CGPM)通过的电流单,0.8950091600418091
12,"[[354.0, 2489.0], [2512.0, 2489.0], [2512.0, 2551.0], [354.0, 2551.0]]",位安培(A)，温度单位开尔文(K)，质量单位千克(kg)和物质量单位摩尔,0.9563257694244385
13,"[[354.0, 2600.0], [1293.0, 2600.0], [1293.0, 2662.0], [354.0, 2662.0]]",(mol)常数化定义及其复现方法。,0.8693928718566895
14,"[[350.0, 2830.0], [726.0, 2830.0], [726.0, 2910.0], [350.0, 2910.0]]",报告人简介,0.9827163815498352
15,"[[359.0, 3030.0], [2503.0, 3030.0], [2503.0, 3092.0], [359.0, 3092.0]]",李天初，1970年清华大学毕业，1981年在中国计量科学研究院获硕士,0.9646382331848145
16,"[[359.0, 3140.0], [2512.0, 3140.0], [2512.0, 3202.0], [359.0, 3202.0]]",1991年在清华大学获博士学位。1981年以来在中国计量院从事时间频,0.9269518852233887
17,"[[354.0, 3247.0], [2503.0, 3247.0], [2503.0, 3309.0], [354.0, 3309.0]]",率，原子重力，激光光谱，光电子和光干涉计量研究。2011年当选中国,0.9159950017929077
18,"[[354.0, 3362.0], [2507.0, 3362.0], [2507.0, 3424.0], [354.0, 3424.0]]",工程院院士。现任中国计量院研究员、北京理工大学、清华大学兼职教,0.9654319286346436
19,"[[350.0, 3477.0], [2427.0, 3477.0], [2427.0, 3539.0], [350.0, 3539.0]]",授、中国科技大学仪器系名义主任。发表同行评审的主要论文60余篇。,0.9256771802902222
20,"[[350.0, 3725.0], [1883.0, 3725.0], [1883.0, 3827.0], [350.0, 3827.0]]",欢迎各位老师、同学参加！,0.9327639937400818
21,"[[1085.0, 4026.0], [2290.0, 4026.0], [2290.0, 4084.0], [1085.0, 4084.0]]",关注电子学系微信公众号，了解更多讲座信息！,0.9792855381965637
