,box,txt,score
0,"[[127.0, 99.0], [954.0, 99.0], [954.0, 148.0], [127.0, 148.0]]",信息科学前沿与产业创新课程暨,0.9273362755775452
1,"[[213.0, 184.0], [867.0, 184.0], [867.0, 235.0], [213.0, 235.0]]",信息科学技术学院第八期,0.9232228994369507
2,"[[126.0, 272.0], [946.0, 268.0], [947.0, 474.0], [126.0, 477.0]]",知存讲座,0.741520345211029
3,"[[143.0, 534.0], [919.0, 534.0], [919.0, 580.0], [143.0, 580.0]]",自动驾驶挑战与AO开放平台,0.9053045511245728
4,"[[202.0, 690.0], [804.0, 690.0], [804.0, 724.0], [202.0, 724.0]]",时间：2023年4月14日晚18：40,0.9502783417701721
5,"[[202.0, 754.0], [655.0, 754.0], [655.0, 789.0], [202.0, 789.0]]",地点：北京大学理教106,0.9396825432777405
6,"[[667.0, 861.0], [836.0, 861.0], [836.0, 919.0], [667.0, 919.0]]",苏菲菲,0.9570476412773132
7,"[[72.0, 954.0], [94.0, 954.0], [94.0, 977.0], [72.0, 977.0]]",讲,0.9936951994895935
8,"[[584.0, 966.0], [924.0, 966.0], [924.0, 992.0], [584.0, 992.0]]",百度Apollo高级产品经理,0.9125560522079468
9,"[[72.0, 978.0], [94.0, 978.0], [94.0, 1002.0], [72.0, 1002.0]]",座,0.990165650844574
10,"[[72.0, 1002.0], [94.0, 1002.0], [94.0, 1028.0], [72.0, 1028.0]]",简,0.9751659631729126
11,"[[72.0, 1029.0], [92.0, 1029.0], [92.0, 1052.0], [72.0, 1052.0]]",介,0.997897744178772
12,"[[526.0, 1042.0], [1028.0, 1042.0], [1028.0, 1062.0], [526.0, 1062.0]]",作为自动驾驶国家人工智能开放创新平台，百度从,0.9716007709503174
13,"[[476.0, 1074.0], [1029.0, 1074.0], [1029.0, 1095.0], [476.0, 1095.0]]",2013年开始布局自动驾驶，2017年推出了全球首个自,0.9524786472320557
14,"[[477.0, 1106.0], [1031.0, 1106.0], [1031.0, 1126.0], [477.0, 1126.0]]",动驾驶开放平台Apollo。目前百度Apollo已经成长为全,0.9206225275993347
15,"[[479.0, 1137.0], [1029.0, 1137.0], [1029.0, 1158.0], [479.0, 1158.0]]",球最大的自动驾驶开放平台，开放了从封闭场地循迹自,0.9469857215881348
16,"[[477.0, 1168.0], [1031.0, 1168.0], [1031.0, 1190.0], [477.0, 1190.0]]",动驾驶到迈向无人化的自动驾驶一系列能力，累计开源,0.9374672770500183
17,"[[479.0, 1200.0], [1032.0, 1200.0], [1032.0, 1221.0], [479.0, 1221.0]]",代码75余万行，产业合作伙伴超过220家，遍布全球,0.9243819713592529
18,"[[479.0, 1233.0], [1031.0, 1233.0], [1031.0, 1252.0], [479.0, 1252.0]]",165个国家。本次讲座为理实一体化课程，将系统讲解,0.9249688982963562
19,"[[477.0, 1264.0], [1031.0, 1264.0], [1031.0, 1286.0], [477.0, 1286.0]]",自动驾驶人才需求、自动驾驶技术开发流程等内容，并,0.9724371433258057
20,"[[479.0, 1296.0], [1029.0, 1296.0], [1029.0, 1316.0], [479.0, 1316.0]]",结合一系列自动驾驶调试及仿真实验，使学生快速熟悉,0.9410296082496643
21,"[[476.0, 1323.0], [1031.0, 1325.0], [1031.0, 1350.0], [476.0, 1348.0]]",自动驾驶软件系统调试及相关工具的使用，提升自动驾,0.9426541328430176
22,"[[474.0, 1354.0], [648.0, 1358.0], [647.0, 1383.0], [474.0, 1380.0]]",驶技术学习能力。,0.8530582189559937
