,box,txt,score
0,"[[669.0, 257.0], [2507.0, 257.0], [2507.0, 363.0], [669.0, 363.0]]",北京大学电子学系前沿学术论坛,0.8993721008300781
1,"[[2184.0, 487.0], [2516.0, 487.0], [2516.0, 620.0], [2184.0, 620.0]]",第2期,0.992503821849823
2,"[[470.0, 806.0], [2365.0, 806.0], [2365.0, 939.0], [470.0, 939.0]]",集成电路的创新与发展,0.9884950518608093
3,"[[1005.0, 1276.0], [1575.0, 1266.0], [1578.0, 1390.0], [1007.0, 1400.0]]",刘明‧院士,0.7689739465713501
4,"[[1010.0, 1501.0], [2330.0, 1501.0], [2330.0, 1577.0], [1010.0, 1577.0]]",时间：2021年4月9日（周五）14:00-16:00,0.9192280173301697
5,"[[1085.0, 1617.0], [2166.0, 1617.0], [2166.0, 1679.0], [1085.0, 1679.0]]",地点：北京大学理科二号楼2736报告厅,0.9652183055877686
6,"[[1010.0, 1723.0], [2365.0, 1723.0], [2365.0, 1785.0], [1010.0, 1785.0]]",邀请人：张志勇教授zyzhang@pku.edu.cn,0.9324929714202881
7,"[[399.0, 1958.0], [793.0, 1958.0], [793.0, 2051.0], [399.0, 2051.0]]",报告摘要,0.9947117567062378
8,"[[434.0, 2184.0], [2587.0, 2184.0], [2587.0, 2246.0], [434.0, 2246.0]]",晶体管和集成电路是20世纪下半叶最大的技术革命。近50年来，集成电路技,0.9617847800254822
9,"[[430.0, 2308.0], [2569.0, 2308.0], [2569.0, 2365.0], [430.0, 2365.0]]",术沿着摩尔定律往前发展，影响了整个人类社会和我们的日常生活。然而,0.930090069770813
10,"[[434.0, 2436.0], [2591.0, 2436.0], [2591.0, 2498.0], [434.0, 2498.0]]",当主流集成电路技术达到3nm节点时，由器件微缩带来的芯片性能提升趋于,0.9550676941871643
11,"[[430.0, 2564.0], [2600.0, 2564.0], [2600.0, 2626.0], [430.0, 2626.0]]",饱和，成本红利消失，未来基础器件和集成技术的创新将成为集成电路发展,0.9603551626205444
12,"[[425.0, 2689.0], [842.0, 2689.0], [842.0, 2764.0], [425.0, 2764.0]]",的重要推动力。,0.9462705254554749
13,"[[416.0, 2919.0], [868.0, 2919.0], [868.0, 3012.0], [416.0, 3012.0]]",报告人简介,0.9922820329666138
14,"[[430.0, 3118.0], [2569.0, 3118.0], [2569.0, 3180.0], [430.0, 3180.0]]",刘明，中国科学院微电子研究所研究员，IEEEFellow，中国科学院院士，,0.9092900156974792
15,"[[430.0, 3242.0], [2587.0, 3242.0], [2587.0, 3304.0], [430.0, 3304.0]]",发展中国家科学院院士。1985和1988年分别获得合肥工业大学学士和硕士,0.927078366279602
16,"[[430.0, 3375.0], [2596.0, 3375.0], [2596.0, 3433.0], [430.0, 3433.0]]",学位，1998年获得北京航空航天大学博士学位。长期从事微电子科学技术领,0.9389572143554688
17,"[[425.0, 3499.0], [1869.0, 3499.0], [1869.0, 3561.0], [425.0, 3561.0]]",域的研究，研究兴趣包括新型存储器、新型计算等。,0.95578932762146
18,"[[421.0, 3734.0], [2046.0, 3729.0], [2047.0, 3836.0], [421.0, 3840.0]]",欢迎各值老师、同学参加！,0.9268462657928467
19,"[[1449.0, 4101.0], [2782.0, 4101.0], [2782.0, 4159.0], [1449.0, 4159.0]]",关注电子学系微信公众号，了解更多讲座信息！,0.9159167408943176
