,box,txt,score
0,"[[664.0, 257.0], [2503.0, 252.0], [2503.0, 359.0], [665.0, 363.0]]",北京大学电子学系前沿学术论坛,0.9705076217651367
1,"[[2117.0, 492.0], [2512.0, 492.0], [2512.0, 616.0], [2117.0, 616.0]]",第14期,0.9560685157775879
2,"[[306.0, 815.0], [2445.0, 815.0], [2445.0, 948.0], [306.0, 948.0]]",微波光子雷达及其关键器件,0.9263164401054382
3,"[[983.0, 1342.0], [1657.0, 1342.0], [1657.0, 1462.0], [983.0, 1462.0]]",郑小平教授,0.9429638981819153
4,"[[1014.0, 1599.0], [2361.0, 1594.0], [2361.0, 1661.0], [1015.0, 1665.0]]",①时间：2021年10月15日（周五）14:00-16:00,0.9302757382392883
5,"[[1023.0, 1710.0], [2162.0, 1710.0], [2162.0, 1772.0], [1023.0, 1772.0]]",9地点：北京大学理科二号楼2129报告厅,0.9394484758377075
6,"[[1019.0, 1820.0], [2272.0, 1820.0], [2272.0, 1882.0], [1019.0, 1882.0]]",联系人：王兴军教授xjwang@pku.edu.cn,0.9723605513572693
7,"[[341.0, 2046.0], [709.0, 2046.0], [709.0, 2139.0], [341.0, 2139.0]]",报告摘要,0.9944557547569275
8,"[[354.0, 2219.0], [2481.0, 2219.0], [2481.0, 2281.0], [354.0, 2281.0]]",微波光子雷达具有高频宽带、分辨率高的特点，可解决雷达看得远、,0.9021041393280029
9,"[[354.0, 2325.0], [2538.0, 2325.0], [2538.0, 2387.0], [354.0, 2387.0]]",但看不清的难题，是一个新兴的学科方向。报告首先回顾微波光子雷,0.9475088715553284
10,"[[350.0, 2427.0], [2538.0, 2427.0], [2538.0, 2489.0], [350.0, 2489.0]]",达的国内外发展现状，然后围绕国家自然科学基金重大项目“高频宽,0.956534206867218
11,"[[354.0, 2533.0], [2534.0, 2533.0], [2534.0, 2595.0], [354.0, 2595.0]]",带分布相参微波光子成像雷达”，重点介绍可重构宽带微波信号光子,0.9464832544326782
12,"[[341.0, 2626.0], [2543.0, 2631.0], [2543.0, 2706.0], [341.0, 2702.0]]",产生、微波光子分数傅里叶变换接收、光纤时频同步环网，以及光控,0.9535090327262878
13,"[[350.0, 2737.0], [2520.0, 2737.0], [2520.0, 2799.0], [350.0, 2799.0]]",微波波束成形网络的基本原理与性能。最后，对微波光子雷达的下一,0.9674351215362549
14,"[[350.0, 2848.0], [873.0, 2848.0], [873.0, 2910.0], [350.0, 2910.0]]",步发展进行展望。,0.8859822750091553
15,"[[354.0, 2999.0], [757.0, 2999.0], [757.0, 3078.0], [354.0, 3078.0]]",报告人简介,0.9724029302597046
16,"[[354.0, 3171.0], [2534.0, 3171.0], [2534.0, 3233.0], [354.0, 3233.0]]",郑小平，博士，清华大学长聘教授，北京光学学会副理事长。主要从,0.9711047410964966
17,"[[354.0, 3273.0], [2538.0, 3273.0], [2538.0, 3335.0], [354.0, 3335.0]]",事光网络、微波光子学研究。曾获得国家杰出青年科学基金资助，先,0.9359520077705383
18,"[[354.0, 3379.0], [2534.0, 3379.0], [2534.0, 3441.0], [354.0, 3441.0]]",后承担了科技部973项目、国家自然科学基金重大项目、科技部重点,0.9411006569862366
19,"[[346.0, 3477.0], [2481.0, 3481.0], [2481.0, 3548.0], [345.0, 3543.0]]",研发项目，发表论文百余篇，他引千余次，拥有40余项国家发明专利,0.9778883457183838
20,"[[346.0, 3579.0], [997.0, 3583.0], [996.0, 3659.0], [345.0, 3654.0]]",获3项省部级科技奖。,0.9906333684921265
21,"[[350.0, 3805.0], [1887.0, 3796.0], [1887.0, 3884.0], [350.0, 3893.0]]",欢迎各值老师、同学参加！,0.908297598361969
22,"[[1085.0, 4075.0], [2286.0, 4075.0], [2286.0, 4132.0], [1085.0, 4132.0]]",关注电子学系微信公众号，了解更多讲座信息！,0.9681823253631592
