,box,txt,score
0,"[[669.0, 257.0], [2503.0, 257.0], [2503.0, 363.0], [669.0, 363.0]]",北京大学电子学系前沿学术论坛,0.8815058469772339
1,"[[2184.0, 487.0], [2516.0, 487.0], [2516.0, 620.0], [2184.0, 620.0]]",第9期,0.9920021891593933
2,"[[221.0, 815.0], [2609.0, 815.0], [2609.0, 948.0], [221.0, 948.0]]",大功率与超高频GaN微波功率器件,0.8931339979171753
3,"[[988.0, 1280.0], [1732.0, 1280.0], [1732.0, 1386.0], [988.0, 1386.0]]",陈堂胜研究员,0.9561685919761658
4,"[[975.0, 1501.0], [2246.0, 1501.0], [2246.0, 1577.0], [975.0, 1577.0]]",①时间：2021年6月4日（周五）14:00-16:00,0.9358044862747192
5,"[[974.0, 1617.0], [2117.0, 1612.0], [2117.0, 1674.0], [975.0, 1679.0]]",9地点：北京大学理科二号楼2736报告厅,0.9542108774185181
6,"[[961.0, 1719.0], [2485.0, 1714.0], [2485.0, 1789.0], [961.0, 1794.0]]",Q联系人：刘洪刚研究员liuhonggang@pku.edu.cn,0.9545183777809143
7,"[[338.0, 2032.0], [710.0, 2043.0], [707.0, 2136.0], [336.0, 2125.0]]",报告摘要,0.9220584630966187
8,"[[354.0, 2219.0], [2596.0, 2223.0], [2596.0, 2290.0], [354.0, 2285.0]]",近年来三代半导体GaN微波功率器件在军民领域得到广泛应用，但器件性能,0.9556874632835388
9,"[[359.0, 2325.0], [2591.0, 2330.0], [2591.0, 2392.0], [359.0, 2387.0]]",优势还有待进一步发掘。与金刚石结合解决器件散热问题实现更高输出功率,0.9313045740127563
10,"[[363.0, 2432.0], [2596.0, 2432.0], [2596.0, 2494.0], [363.0, 2494.0]]",密度以及采用新型异质结结合低寄生35nm栅长工艺提高器件工作频率是,0.973404049873352
11,"[[359.0, 2529.0], [2587.0, 2529.0], [2587.0, 2591.0], [359.0, 2591.0]]",GaN微波功率器件发展的主要方向。报告将给出近期研究结果，分析存在的,0.9635124206542969
12,"[[368.0, 2635.0], [1311.0, 2635.0], [1311.0, 2697.0], [368.0, 2697.0]]",问题，提出继续努力的技术途径。,0.9649766683578491
13,"[[354.0, 2857.0], [762.0, 2857.0], [762.0, 2937.0], [354.0, 2937.0]]",报告人简介,0.9499725103378296
14,"[[368.0, 3061.0], [2587.0, 3061.0], [2587.0, 3123.0], [368.0, 3123.0]]",1986年、1989年毕业于西安交通大学半导体物理与器件专业，分别获学士,0.9618399739265442
15,"[[359.0, 3162.0], [2591.0, 3162.0], [2591.0, 3220.0], [359.0, 3220.0]]",和硕士学位，研究员级高级工程师，现任中国电子科技集团公司工艺制造领,0.9204576015472412
16,"[[359.0, 3264.0], [2552.0, 3264.0], [2552.0, 3326.0], [359.0, 3326.0]]",域首席科学家，砷化镓微波毫米波单片和模块电路国防科技重点实验室主任。,0.9519246220588684
17,"[[363.0, 3362.0], [2587.0, 3362.0], [2587.0, 3424.0], [363.0, 3424.0]]",长期从事化合物半导体微波功率器件和单片电路工艺技术研究，研究兴趣包,0.9509330987930298
18,"[[363.0, 3468.0], [1559.0, 3468.0], [1559.0, 3530.0], [363.0, 3530.0]]",括半导体异质集成技术、THz器件技术等。,0.9516358375549316
19,"[[354.0, 3738.0], [1887.0, 3738.0], [1887.0, 3840.0], [354.0, 3840.0]]",欢迎各位老师、同学参加！,0.8684540390968323
20,"[[1085.0, 4075.0], [2286.0, 4075.0], [2286.0, 4132.0], [1085.0, 4132.0]]",关注电子学系微信公众号，了解更多讲座信息！,0.9680102467536926
