,box,txt,score
0,"[[660.0, 248.0], [2512.0, 248.0], [2512.0, 368.0], [660.0, 368.0]]",北京大学电子学系前沿学术论坛,0.8893726468086243
1,"[[2179.0, 478.0], [2520.0, 478.0], [2520.0, 625.0], [2179.0, 625.0]]",第5期,0.8651609420776367
2,"[[239.0, 802.0], [2596.0, 802.0], [2596.0, 948.0], [239.0, 948.0]]",单分子电子学的初心和展望,0.9124869704246521
3,"[[979.0, 1271.0], [1626.0, 1271.0], [1626.0, 1395.0], [979.0, 1395.0]]",洪文晶教授,0.9087535738945007
4,"[[983.0, 1501.0], [2303.0, 1501.0], [2303.0, 1563.0], [983.0, 1563.0]]",①时间：2021年5月7日（星期五）14:00-16:00,0.9456477165222168
5,"[[1059.0, 1612.0], [2122.0, 1612.0], [2122.0, 1674.0], [1059.0, 1674.0]]",地点：北京大学理科二号楼2736报告厅,0.9060564637184143
6,"[[975.0, 1719.0], [2268.0, 1719.0], [2268.0, 1781.0], [975.0, 1781.0]]",邀请人：侯士敏教授smhou@pku.edu.cn,0.9379958510398865
7,"[[341.0, 1953.0], [687.0, 1953.0], [687.0, 2033.0], [341.0, 2033.0]]",报告摘要,0.9988069534301758
8,"[[403.0, 2073.0], [1258.0, 2077.0], [1258.0, 2126.0], [403.0, 2121.0]]",With the development and scaling down-,0.9141632914543152
9,"[[337.0, 2130.0], [1262.0, 2130.0], [1262.0, 2175.0], [337.0, 2175.0]]","ward of electronic devices, the dimension of",0.9228095412254333
10,"[[341.0, 2179.0], [1258.0, 2179.0], [1258.0, 2223.0], [341.0, 2223.0]]",electronic device has shrunk down to nanome-,0.9469732642173767
11,"[[341.0, 2228.0], [1262.0, 2228.0], [1262.0, 2272.0], [341.0, 2272.0]]",ter scale. Molecular electronics is an important,0.9694200158119202
12,"[[341.0, 2277.0], [1267.0, 2277.0], [1267.0, 2321.0], [341.0, 2321.0]]","subject of nanoelectronics, which will utilize",0.9567103981971741
13,"[[346.0, 2325.0], [1267.0, 2325.0], [1267.0, 2370.0], [346.0, 2370.0]]",rich varieties of organic and inorganic molecu-,0.9585649371147156
14,"[[341.0, 2374.0], [1267.0, 2374.0], [1267.0, 2418.0], [341.0, 2418.0]]",lar materials as the functioning electronic,0.9059506058692932
15,"[[1431.0, 2401.0], [1564.0, 2401.0], [1564.0, 2432.0], [1431.0, 2432.0]]",BreakJunctio,0.8627029061317444
