,box,txt,score
0,"[[669.0, 261.0], [2503.0, 261.0], [2503.0, 363.0], [669.0, 363.0]]",北京大学电子学系前沿学术论坛,0.9679366946220398
1,"[[2184.0, 487.0], [2516.0, 487.0], [2516.0, 620.0], [2184.0, 620.0]]",第8期,0.992098867893219
2,"[[221.0, 815.0], [2636.0, 815.0], [2636.0, 948.0], [221.0, 948.0]]",新体制民用雷达系统理论与关键技术,0.987600564956665
3,"[[988.0, 1280.0], [1497.0, 1280.0], [1497.0, 1391.0], [988.0, 1391.0]]",龙腾教授,0.990786075592041
4,"[[970.0, 1497.0], [2450.0, 1497.0], [2450.0, 1586.0], [970.0, 1586.0]]",时间：2021年5月28日（周五）10:00-12:00,0.9581909775733948
5,"[[975.0, 1616.0], [2118.0, 1626.0], [2117.0, 1688.0], [974.0, 1679.0]]",9地点：北京大学理科二号楼2736报告厅,0.9327845573425293
6,"[[975.0, 1727.0], [2255.0, 1727.0], [2255.0, 1789.0], [975.0, 1789.0]]",联系人：李廉林老师lianlin.li@pku.edu.cn,0.9149349927902222
7,"[[337.0, 2002.0], [669.0, 2002.0], [669.0, 2077.0], [337.0, 2077.0]]",报告摘要,0.9260363578796387
8,"[[439.0, 2157.0], [2640.0, 2157.0], [2640.0, 2215.0], [439.0, 2215.0]]",本报告首先简要介绍了雷达的基本概念与发展历程，并概述了北京理工大学在雷达领域的研究,0.9636257290840149
9,"[[337.0, 2237.0], [2631.0, 2237.0], [2631.0, 2281.0], [337.0, 2281.0]]",概况和历史；然后，面向民用雷达技术与产业发展的重大需求，介绍了雷达成像探测系统、微小目,0.9294115900993347
10,"[[328.0, 2303.0], [2631.0, 2303.0], [2631.0, 2361.0], [328.0, 2361.0]]",标探测系统和航天遥感技术等几种典型新体制民用雷达技术的研究进展与应用成果；并着重讨论了,0.9779143929481506
11,"[[332.0, 2378.0], [2636.0, 2378.0], [2636.0, 2436.0], [332.0, 2436.0]]",其关键科学问题与解决方案，预测了其在技术与产业的发展前景；最后，对未来雷达探测的新机理,0.9610608816146851
12,"[[354.0, 2449.0], [2640.0, 2449.0], [2640.0, 2507.0], [354.0, 2507.0]]",（如量子雷达、凝视成像雷达等）、新技术和新趋势（如微波光子雷达、软件化、智能化、芯片化,0.9512192606925964
13,"[[275.0, 2520.0], [771.0, 2520.0], [771.0, 2582.0], [275.0, 2582.0]]",。等）等进行了展望。,0.9944151043891907
14,"[[350.0, 2667.0], [721.0, 2662.0], [722.0, 2741.0], [351.0, 2746.0]]",报告人简介,0.8121950030326843
15,"[[439.0, 2813.0], [2609.0, 2813.0], [2609.0, 2870.0], [439.0, 2870.0]]",北京理工大学党委常委、常务副校长。北京理工大学信息与通信工程学科教授、博士生导师。,0.952525794506073
16,"[[328.0, 2888.0], [2640.0, 2888.0], [2640.0, 2945.0], [328.0, 2945.0]]",研究方向：新体制雷达与实时信息处理。国际宇航科学院通讯院士、俄罗斯工程院外籍院士、美国,0.9325708150863647
17,"[[328.0, 2959.0], [2640.0, 2959.0], [2640.0, 3016.0], [328.0, 3016.0]]",IEEEFelloW、英国IETFelloW、中国电子学会会士。曾获全国创新争先奖章、何梁何利基金科学与,0.9304364919662476
18,"[[328.0, 3034.0], [2645.0, 3034.0], [2645.0, 3092.0], [328.0, 3092.0]]",技术进步奖、IEEE信息物理系统专业委员会杰出领导力奖、北京十大杰出青年等奖励和荣誉。担任,0.9682010412216187
19,"[[332.0, 3105.0], [2636.0, 3105.0], [2636.0, 3162.0], [332.0, 3162.0]]",中国指挥控制学会副理事长、中国电子学会常务理事、中国仪器仪表学会常务理事，中国电子学会/,0.9209461212158203
20,"[[332.0, 3180.0], [2640.0, 3180.0], [2640.0, 3238.0], [332.0, 3238.0]]",中国仪器仪表学会信号处理分会主任委员、中国电子学会国际合作工作委员会主任委员。国务院学,0.9635475277900696
21,"[[328.0, 3251.0], [2640.0, 3251.0], [2640.0, 3309.0], [328.0, 3309.0]]",位委员会第七、第八届学科评议组成员。曾任教育部长江学者特聘教授、973项目技术首席、863重,0.9090794920921326
22,"[[332.0, 3326.0], [2640.0, 3326.0], [2640.0, 3384.0], [332.0, 3384.0]]",点项目首席专家，曾获国家杰出青年科学基金项目资助。出版学术著作3本，发表SCI检索论文130,0.9441303014755249
23,"[[332.0, 3402.0], [2605.0, 3402.0], [2605.0, 3459.0], [332.0, 3459.0]]","余篇；牵头授权发明专利50余项；获国家技术发明奖二等奖2项、省部级发明特等奖1项(均排名第一),",0.9396798014640808
24,"[[332.0, 3472.0], [1014.0, 3472.0], [1014.0, 3530.0], [332.0, 3530.0]]",省部级一、二、 三等奖共8项。,0.9618152379989624
25,"[[430.0, 3539.0], [2596.0, 3543.0], [2596.0, 3605.0], [430.0, 3601.0]]",创办了IET国际雷达会议和IEEE信号信息与数据处理国际会议，作为中国学者首次在IET雷达、,0.9422240853309631
26,"[[323.0, 3619.0], [1931.0, 3619.0], [1931.0, 3681.0], [323.0, 3681.0]]",声呐、导航期刊撰写editorial，并受邀在多个国际会议上作大会报告。,0.9436417818069458
27,"[[354.0, 3809.0], [1887.0, 3809.0], [1887.0, 3911.0], [354.0, 3911.0]]",欢迎各值老师、同学参加！,0.8413355946540833
28,"[[1081.0, 4075.0], [2286.0, 4075.0], [2286.0, 4132.0], [1081.0, 4132.0]]",关注电子学系微信公众号，了解更多讲座信息！,0.9339348673820496
