,box,txt,score
0,"[[104.0, 23.0], [216.0, 18.0], [218.0, 50.0], [106.0, 55.0]]",北京大学,0.8870841264724731
1,"[[205.0, 15.0], [531.0, 13.0], [531.0, 37.0], [205.0, 39.0]]",海外学者讲学计划,0.998066782951355
2,"[[108.0, 52.0], [203.0, 52.0], [203.0, 65.0], [108.0, 65.0]]",PEKINGUNIVERSITY,0.9128427505493164
3,"[[211.0, 44.0], [531.0, 44.0], [531.0, 67.0], [211.0, 67.0]]",信息技术与信息化名家讲坛,0.9165095686912537
4,"[[208.0, 69.0], [531.0, 70.0], [531.0, 84.0], [208.0, 83.0]]",Distinguished Lecture Series on Infomation Science and Technology,0.939056396484375
5,"[[64.0, 114.0], [500.0, 116.0], [500.0, 137.0], [64.0, 135.0]]",Data engineering as a framework for big data,0.927550733089447
6,"[[113.0, 147.0], [450.0, 149.0], [450.0, 169.0], [113.0, 167.0]]",mechatronics and internet of things,0.8926320672035217
7,"[[37.0, 198.0], [400.0, 198.0], [400.0, 212.0], [37.0, 212.0]]",报告时间：2017年10月23日（星期一）10:10－11:10,0.8622989654541016
8,"[[37.0, 220.0], [332.0, 220.0], [332.0, 234.0], [37.0, 234.0]]",报告地点：北京大学理科二号楼2135会议室,0.9218416810035706
9,"[[37.0, 241.0], [294.0, 241.0], [294.0, 255.0], [37.0, 255.0]]",主办单位：北京大学信息科学技术学院,0.997656524181366
10,"[[112.0, 263.0], [339.0, 263.0], [339.0, 277.0], [112.0, 277.0]]",机器感知与智能教育部重点实验室,0.9340928196907043
11,"[[37.0, 284.0], [299.0, 284.0], [299.0, 298.0], [37.0, 298.0]]",特邀报告人：SamanK.Halgamuge教授,0.9157417416572571
12,"[[125.0, 306.0], [266.0, 306.0], [266.0, 320.0], [125.0, 320.0]]",（澳大利亚国立大学）,0.9860635995864868
13,"[[33.0, 332.0], [92.0, 330.0], [92.0, 347.0], [34.0, 349.0]]",报告摘要,0.9821216464042664
14,"[[56.0, 358.0], [529.0, 358.0], [529.0, 371.0], [56.0, 371.0]]","Data Engineering promotes an engineering approach to analyze big ""imperfect' data by creating and using",0.9262087941169739
15,"[[36.0, 385.0], [529.0, 385.0], [529.0, 395.0], [36.0, 395.0]]",chemical-based approaches to interrogate andacquire missing data orinformation using smart sensing and,0.9288251996040344
16,"[[35.0, 397.0], [529.0, 397.0], [529.0, 407.0], [35.0, 407.0]]",networkcontrol.Thisseminarwillfocusontheparadigmofdataengineeringandprovideexamplealgorithms,0.9543764591217041
17,"[[36.0, 423.0], [452.0, 423.0], [452.0, 433.0], [36.0, 433.0]]",smartgridsand data centermanagement3)ControloveraNetwork 4)biomedicalengineering,0.9096524119377136
18,"[[56.0, 437.0], [529.0, 437.0], [529.0, 450.0], [56.0, 450.0]]",Most of the existing data analytic methods including conventional Deep Learning rely on the assumption,0.9565361738204956
19,"[[34.0, 448.0], [530.0, 449.0], [530.0, 463.0], [34.0, 462.0]]",that all possible class labels sufficient to apply Supervised Learning are available. Although these types of,0.9149953126907349
20,"[[36.0, 464.0], [529.0, 464.0], [529.0, 474.0], [36.0, 474.0]]","learning algorithms can be generalized,theirpredictive powerwill beheavily constrained in the presence of",0.9155775308609009
21,"[[37.0, 478.0], [528.0, 478.0], [528.0, 485.0], [37.0, 485.0]]",oartialinformationofaproblemForexample.theclassesthatareavailabletoaclassiierareassumedtobe,0.9080069661140442
22,"[[37.0, 489.0], [527.0, 489.0], [527.0, 499.0], [37.0, 499.0]]","ground truth, and their'correctness'is notgenerally questioned.In contrastto this approach,the data engineer",0.9273693561553955
23,"[[37.0, 502.0], [529.0, 502.0], [529.0, 512.0], [37.0, 512.0]]",ing approach incorporates a more inclusive learningframework where the number of classes withinadataset,0.903182327747345
24,"[[35.0, 513.0], [530.0, 513.0], [530.0, 526.0], [35.0, 526.0]]","do not need to be known a priori, and more specifically, the entire set of class labels are not required at the time",0.9568537473678589
25,"[[36.0, 527.0], [528.0, 527.0], [528.0, 537.0], [36.0, 537.0]]","of training. Instead, we propose to develop a method that will be able to inferthe number of classes based only",0.8741088509559631
26,"[[35.0, 538.0], [529.0, 538.0], [529.0, 551.0], [35.0, 551.0]]","on the data and generate a more representative set of classes to train a robust classifier. Furthermore, we will",0.9503573775291443
27,"[[35.0, 565.0], [528.0, 565.0], [528.0, 575.0], [35.0, 575.0]]","rectness. The use of sensing including chemical sensing, networked control and mechatronics extends the tra-",0.9084867835044861
28,"[[34.0, 575.0], [457.0, 576.0], [457.0, 589.0], [34.0, 588.0]]",ditional data analytics into a more pragmatic engineering paradigm in the age of data revolution.,0.9437176585197449
29,"[[36.0, 598.0], [102.0, 598.0], [102.0, 612.0], [36.0, 612.0]]",报告人简介,0.9929914474487305
30,"[[57.0, 621.0], [531.0, 621.0], [531.0, 634.0], [57.0, 634.0]]","Saman K. Halgamuge, Fellow of the IEEE, is a Professor and the Director/Head of Research School of",0.9293363690376282
31,"[[37.0, 647.0], [528.0, 647.0], [528.0, 657.0], [37.0, 657.0]]","Dean International at the Universityof MelbourneHe graduatedwith Dipl,-Ingand PhD degreesin Data",0.9045049548149109
32,"[[37.0, 660.0], [527.0, 660.0], [527.0, 670.0], [37.0, 670.0]]","Engineering ('Datentechnik"")fromTechnical University of DarmstadtGermanyand B.Sc.Engineering from",0.900495707988739
33,"[[35.0, 672.0], [529.0, 672.0], [529.0, 685.0], [35.0, 685.0]]","University of Moratuwa, Sri Lanka. He is an Associate Editor of BMC Bioinformatics, IEEE Transactions on",0.940497636795044
34,"[[36.0, 686.0], [528.0, 686.0], [528.0, 696.0], [36.0, 696.0]]",CircuitsandSystemsllandAppliedMathematics(Hindawi).Hisresearchthatleadto250publicationshasbeen,0.9523758292198181
35,"[[36.0, 697.0], [529.0, 697.0], [529.0, 710.0], [36.0, 710.0]]","funded over the last 20 years byAustralian ResearchCouncil (16grants),.National Health and Medical Research",0.8990882635116577
36,"[[34.0, 709.0], [530.0, 710.0], [530.0, 723.0], [34.0, 722.0]]","Council (2 grants),industryand otherexternal organizations (13grants or contracts)and funding to support",0.9183121919631958
37,"[[35.0, 722.0], [530.0, 722.0], [530.0, 735.0], [35.0, 735.0]]",stipends for45 PhD students.His research record is in Data engineering.which includes Data Analytics and,0.9284624457359314
38,"[[37.0, 736.0], [527.0, 736.0], [527.0, 746.0], [37.0, 746.0]]","OptimizationfocusingonapplicationsinMechatronics,Energy,BiologyandMedicine.Heisamemberofthe",0.9077276587486267
39,"[[35.0, 747.0], [513.0, 748.0], [513.0, 761.0], [35.0, 760.0]]",AustralianResearchCouncilCollegeof ExpertspanelforEngineering.InformationandComputingSciences,0.943850040435791
